from_ba_id,from_ba_name,from_gf_id,from_gf_name,to_ba_id,to_ba_name,to_gf_id,to_gf_name
f94197eb-6040-4853-819d-5c0f72bc6804,Gorgonia ventalina,1dd23b35-32d7-489f-bee1-3985e17c113f,Corymbose,30a987e9-b420-4db6-a83a-a1f7cabd14fb,Soft coral,,
f94197eb-6040-4853-819d-5c0f72bc6804,Gorgonia ventalina,eb67cf91-533d-465c-bace-c7c6d3901516,Digitate,30a987e9-b420-4db6-a83a-a1f7cabd14fb,Soft coral,,
f94197eb-6040-4853-819d-5c0f72bc6804,Gorgonia ventalina,b406252b-c160-4fd6-b7f9-f61d5e2779a5,Encrusting,30a987e9-b420-4db6-a83a-a1f7cabd14fb,Soft coral,,
f94197eb-6040-4853-819d-5c0f72bc6804,Gorgonia ventalina,e149db12-9398-4a10-8642-5db70d1a8505,Foliose,30a987e9-b420-4db6-a83a-a1f7cabd14fb,Soft coral,,
f94197eb-6040-4853-819d-5c0f72bc6804,Gorgonia ventalina,888609b5-b58a-4d57-addc-a6935bba284b,Massive,30a987e9-b420-4db6-a83a-a1f7cabd14fb,Soft coral,,
f94197eb-6040-4853-819d-5c0f72bc6804,Gorgonia ventalina,7a3be72b-a96e-4434-9c42-a817fe3fc765,Mushroom coral,30a987e9-b420-4db6-a83a-a1f7cabd14fb,Soft coral,,
f94197eb-6040-4853-819d-5c0f72bc6804,Gorgonia ventalina,6b2aabb4-d16f-445e-933f-16341030fdba,Plates or tables,30a987e9-b420-4db6-a83a-a1f7cabd14fb,Soft coral,,
f94197eb-6040-4853-819d-5c0f72bc6804,Gorgonia ventalina,66f2cd86-a949-414e-96ac-5ea1fb702c5c,Submassive,30a987e9-b420-4db6-a83a-a1f7cabd14fb,Soft coral,,
992d1464-3604-4383-b49d-41d17d5758b9,Gorgoniidae,,,30a987e9-b420-4db6-a83a-a1f7cabd14fb,Soft coral,,
992d1464-3604-4383-b49d-41d17d5758b9,Gorgoniidae,7e71833a-fc29-4176-91cb-1df6723089ed,Arborescent,30a987e9-b420-4db6-a83a-a1f7cabd14fb,Soft coral,,
992d1464-3604-4383-b49d-41d17d5758b9,Gorgoniidae,cf2deca6-53b8-4096-916f-32c2c71d14bf,Branching,30a987e9-b420-4db6-a83a-a1f7cabd14fb,Soft coral,,
992d1464-3604-4383-b49d-41d17d5758b9,Gorgoniidae,cbff6080-6387-44e5-b7ad-35f35f3db3a7,Columnar,30a987e9-b420-4db6-a83a-a1f7cabd14fb,Soft coral,,
992d1464-3604-4383-b49d-41d17d5758b9,Gorgoniidae,1dd23b35-32d7-489f-bee1-3985e17c113f,Corymbose,30a987e9-b420-4db6-a83a-a1f7cabd14fb,Soft coral,,
992d1464-3604-4383-b49d-41d17d5758b9,Gorgoniidae,eb67cf91-533d-465c-bace-c7c6d3901516,Digitate,30a987e9-b420-4db6-a83a-a1f7cabd14fb,Soft coral,,
992d1464-3604-4383-b49d-41d17d5758b9,Gorgoniidae,b406252b-c160-4fd6-b7f9-f61d5e2779a5,Encrusting,30a987e9-b420-4db6-a83a-a1f7cabd14fb,Soft coral,,
992d1464-3604-4383-b49d-41d17d5758b9,Gorgoniidae,e149db12-9398-4a10-8642-5db70d1a8505,Foliose,30a987e9-b420-4db6-a83a-a1f7cabd14fb,Soft coral,,
992d1464-3604-4383-b49d-41d17d5758b9,Gorgoniidae,888609b5-b58a-4d57-addc-a6935bba284b,Massive,30a987e9-b420-4db6-a83a-a1f7cabd14fb,Soft coral,,
992d1464-3604-4383-b49d-41d17d5758b9,Gorgoniidae,7a3be72b-a96e-4434-9c42-a817fe3fc765,Mushroom coral,30a987e9-b420-4db6-a83a-a1f7cabd14fb,Soft coral,,
992d1464-3604-4383-b49d-41d17d5758b9,Gorgoniidae,6b2aabb4-d16f-445e-933f-16341030fdba,Plates or tables,30a987e9-b420-4db6-a83a-a1f7cabd14fb,Soft coral,,
992d1464-3604-4383-b49d-41d17d5758b9,Gorgoniidae,66f2cd86-a949-414e-96ac-5ea1fb702c5c,Submassive,30a987e9-b420-4db6-a83a-a1f7cabd14fb,Soft coral,,
3dbc6410-9e27-44df-83e6-2f859c1dd362,Gracilaria,,,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
3dbc6410-9e27-44df-83e6-2f859c1dd362,Gracilaria,7e71833a-fc29-4176-91cb-1df6723089ed,Arborescent,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
3dbc6410-9e27-44df-83e6-2f859c1dd362,Gracilaria,cf2deca6-53b8-4096-916f-32c2c71d14bf,Branching,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
3dbc6410-9e27-44df-83e6-2f859c1dd362,Gracilaria,cbff6080-6387-44e5-b7ad-35f35f3db3a7,Columnar,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
3dbc6410-9e27-44df-83e6-2f859c1dd362,Gracilaria,1dd23b35-32d7-489f-bee1-3985e17c113f,Corymbose,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
3dbc6410-9e27-44df-83e6-2f859c1dd362,Gracilaria,eb67cf91-533d-465c-bace-c7c6d3901516,Digitate,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
3dbc6410-9e27-44df-83e6-2f859c1dd362,Gracilaria,b406252b-c160-4fd6-b7f9-f61d5e2779a5,Encrusting,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
3dbc6410-9e27-44df-83e6-2f859c1dd362,Gracilaria,e149db12-9398-4a10-8642-5db70d1a8505,Foliose,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
3dbc6410-9e27-44df-83e6-2f859c1dd362,Gracilaria,888609b5-b58a-4d57-addc-a6935bba284b,Massive,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
3dbc6410-9e27-44df-83e6-2f859c1dd362,Gracilaria,7a3be72b-a96e-4434-9c42-a817fe3fc765,Mushroom coral,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
3dbc6410-9e27-44df-83e6-2f859c1dd362,Gracilaria,6b2aabb4-d16f-445e-933f-16341030fdba,Plates or tables,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
3dbc6410-9e27-44df-83e6-2f859c1dd362,Gracilaria,66f2cd86-a949-414e-96ac-5ea1fb702c5c,Submassive,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
2f80ff76-a999-4c8a-b0b7-6e6ca43b7881,Gracilaria salicornia,,,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
2f80ff76-a999-4c8a-b0b7-6e6ca43b7881,Gracilaria salicornia,7e71833a-fc29-4176-91cb-1df6723089ed,Arborescent,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
2f80ff76-a999-4c8a-b0b7-6e6ca43b7881,Gracilaria salicornia,cf2deca6-53b8-4096-916f-32c2c71d14bf,Branching,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
2f80ff76-a999-4c8a-b0b7-6e6ca43b7881,Gracilaria salicornia,cbff6080-6387-44e5-b7ad-35f35f3db3a7,Columnar,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
2f80ff76-a999-4c8a-b0b7-6e6ca43b7881,Gracilaria salicornia,1dd23b35-32d7-489f-bee1-3985e17c113f,Corymbose,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
2f80ff76-a999-4c8a-b0b7-6e6ca43b7881,Gracilaria salicornia,eb67cf91-533d-465c-bace-c7c6d3901516,Digitate,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
2f80ff76-a999-4c8a-b0b7-6e6ca43b7881,Gracilaria salicornia,b406252b-c160-4fd6-b7f9-f61d5e2779a5,Encrusting,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
2f80ff76-a999-4c8a-b0b7-6e6ca43b7881,Gracilaria salicornia,e149db12-9398-4a10-8642-5db70d1a8505,Foliose,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
2f80ff76-a999-4c8a-b0b7-6e6ca43b7881,Gracilaria salicornia,888609b5-b58a-4d57-addc-a6935bba284b,Massive,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
2f80ff76-a999-4c8a-b0b7-6e6ca43b7881,Gracilaria salicornia,7a3be72b-a96e-4434-9c42-a817fe3fc765,Mushroom coral,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
2f80ff76-a999-4c8a-b0b7-6e6ca43b7881,Gracilaria salicornia,6b2aabb4-d16f-445e-933f-16341030fdba,Plates or tables,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
2f80ff76-a999-4c8a-b0b7-6e6ca43b7881,Gracilaria salicornia,66f2cd86-a949-414e-96ac-5ea1fb702c5c,Submassive,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
7d10b165-d3ec-42e3-84a4-0266425c56f0,Green algae,,,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
7d10b165-d3ec-42e3-84a4-0266425c56f0,Green algae,7e71833a-fc29-4176-91cb-1df6723089ed,Arborescent,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
7d10b165-d3ec-42e3-84a4-0266425c56f0,Green algae,cf2deca6-53b8-4096-916f-32c2c71d14bf,Branching,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
7d10b165-d3ec-42e3-84a4-0266425c56f0,Green algae,cbff6080-6387-44e5-b7ad-35f35f3db3a7,Columnar,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
7d10b165-d3ec-42e3-84a4-0266425c56f0,Green algae,1dd23b35-32d7-489f-bee1-3985e17c113f,Corymbose,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
7d10b165-d3ec-42e3-84a4-0266425c56f0,Green algae,eb67cf91-533d-465c-bace-c7c6d3901516,Digitate,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
7d10b165-d3ec-42e3-84a4-0266425c56f0,Green algae,b406252b-c160-4fd6-b7f9-f61d5e2779a5,Encrusting,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
7d10b165-d3ec-42e3-84a4-0266425c56f0,Green algae,e149db12-9398-4a10-8642-5db70d1a8505,Foliose,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
7d10b165-d3ec-42e3-84a4-0266425c56f0,Green algae,888609b5-b58a-4d57-addc-a6935bba284b,Massive,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
7d10b165-d3ec-42e3-84a4-0266425c56f0,Green algae,7a3be72b-a96e-4434-9c42-a817fe3fc765,Mushroom coral,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
7d10b165-d3ec-42e3-84a4-0266425c56f0,Green algae,6b2aabb4-d16f-445e-933f-16341030fdba,Plates or tables,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
7d10b165-d3ec-42e3-84a4-0266425c56f0,Green algae,66f2cd86-a949-414e-96ac-5ea1fb702c5c,Submassive,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
9836333c-87d8-4f26-9784-91075e6ceeb5,Gyrosmilia,,,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,Hard coral,,
9836333c-87d8-4f26-9784-91075e6ceeb5,Gyrosmilia,7e71833a-fc29-4176-91cb-1df6723089ed,Arborescent,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,Hard coral,,
9836333c-87d8-4f26-9784-91075e6ceeb5,Gyrosmilia,cf2deca6-53b8-4096-916f-32c2c71d14bf,Branching,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,Hard coral,,
9836333c-87d8-4f26-9784-91075e6ceeb5,Gyrosmilia,cbff6080-6387-44e5-b7ad-35f35f3db3a7,Columnar,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,Hard coral,,
9836333c-87d8-4f26-9784-91075e6ceeb5,Gyrosmilia,1dd23b35-32d7-489f-bee1-3985e17c113f,Corymbose,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,Hard coral,,
9836333c-87d8-4f26-9784-91075e6ceeb5,Gyrosmilia,eb67cf91-533d-465c-bace-c7c6d3901516,Digitate,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,Hard coral,,
9836333c-87d8-4f26-9784-91075e6ceeb5,Gyrosmilia,b406252b-c160-4fd6-b7f9-f61d5e2779a5,Encrusting,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,Hard coral,,
9836333c-87d8-4f26-9784-91075e6ceeb5,Gyrosmilia,e149db12-9398-4a10-8642-5db70d1a8505,Foliose,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,Hard coral,,
9836333c-87d8-4f26-9784-91075e6ceeb5,Gyrosmilia,888609b5-b58a-4d57-addc-a6935bba284b,Massive,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,Hard coral,,
9836333c-87d8-4f26-9784-91075e6ceeb5,Gyrosmilia,7a3be72b-a96e-4434-9c42-a817fe3fc765,Mushroom coral,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,Hard coral,,
9836333c-87d8-4f26-9784-91075e6ceeb5,Gyrosmilia,6b2aabb4-d16f-445e-933f-16341030fdba,Plates or tables,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,Hard coral,,
9836333c-87d8-4f26-9784-91075e6ceeb5,Gyrosmilia,66f2cd86-a949-414e-96ac-5ea1fb702c5c,Submassive,350e9eb4-5e6b-48f5-aeb8-0bfdf023bf1c,Hard coral,,
51558178-d2da-44ed-905b-db6976f6aa76,Halimeda,,,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
51558178-d2da-44ed-905b-db6976f6aa76,Halimeda,7e71833a-fc29-4176-91cb-1df6723089ed,Arborescent,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
51558178-d2da-44ed-905b-db6976f6aa76,Halimeda,cf2deca6-53b8-4096-916f-32c2c71d14bf,Branching,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
51558178-d2da-44ed-905b-db6976f6aa76,Halimeda,cbff6080-6387-44e5-b7ad-35f35f3db3a7,Columnar,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
51558178-d2da-44ed-905b-db6976f6aa76,Halimeda,1dd23b35-32d7-489f-bee1-3985e17c113f,Corymbose,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
51558178-d2da-44ed-905b-db6976f6aa76,Halimeda,eb67cf91-533d-465c-bace-c7c6d3901516,Digitate,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
51558178-d2da-44ed-905b-db6976f6aa76,Halimeda,b406252b-c160-4fd6-b7f9-f61d5e2779a5,Encrusting,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
51558178-d2da-44ed-905b-db6976f6aa76,Halimeda,e149db12-9398-4a10-8642-5db70d1a8505,Foliose,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
51558178-d2da-44ed-905b-db6976f6aa76,Halimeda,888609b5-b58a-4d57-addc-a6935bba284b,Massive,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
51558178-d2da-44ed-905b-db6976f6aa76,Halimeda,7a3be72b-a96e-4434-9c42-a817fe3fc765,Mushroom coral,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
51558178-d2da-44ed-905b-db6976f6aa76,Halimeda,6b2aabb4-d16f-445e-933f-16341030fdba,Plates or tables,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
51558178-d2da-44ed-905b-db6976f6aa76,Halimeda,66f2cd86-a949-414e-96ac-5ea1fb702c5c,Submassive,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
e5e55a56-160b-406b-bd13-444aee213e99,Halimedaceae,,,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
e5e55a56-160b-406b-bd13-444aee213e99,Halimedaceae,7e71833a-fc29-4176-91cb-1df6723089ed,Arborescent,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
e5e55a56-160b-406b-bd13-444aee213e99,Halimedaceae,cf2deca6-53b8-4096-916f-32c2c71d14bf,Branching,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
e5e55a56-160b-406b-bd13-444aee213e99,Halimedaceae,cbff6080-6387-44e5-b7ad-35f35f3db3a7,Columnar,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
e5e55a56-160b-406b-bd13-444aee213e99,Halimedaceae,1dd23b35-32d7-489f-bee1-3985e17c113f,Corymbose,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
e5e55a56-160b-406b-bd13-444aee213e99,Halimedaceae,eb67cf91-533d-465c-bace-c7c6d3901516,Digitate,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
e5e55a56-160b-406b-bd13-444aee213e99,Halimedaceae,b406252b-c160-4fd6-b7f9-f61d5e2779a5,Encrusting,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
e5e55a56-160b-406b-bd13-444aee213e99,Halimedaceae,e149db12-9398-4a10-8642-5db70d1a8505,Foliose,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
e5e55a56-160b-406b-bd13-444aee213e99,Halimedaceae,888609b5-b58a-4d57-addc-a6935bba284b,Massive,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
e5e55a56-160b-406b-bd13-444aee213e99,Halimedaceae,7a3be72b-a96e-4434-9c42-a817fe3fc765,Mushroom coral,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
e5e55a56-160b-406b-bd13-444aee213e99,Halimedaceae,6b2aabb4-d16f-445e-933f-16341030fdba,Plates or tables,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
e5e55a56-160b-406b-bd13-444aee213e99,Halimedaceae,66f2cd86-a949-414e-96ac-5ea1fb702c5c,Submassive,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
de5d6946-6d36-4b06-93fe-103a6107ba12,Halimeda copiosa,,,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
de5d6946-6d36-4b06-93fe-103a6107ba12,Halimeda copiosa,7e71833a-fc29-4176-91cb-1df6723089ed,Arborescent,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
de5d6946-6d36-4b06-93fe-103a6107ba12,Halimeda copiosa,cf2deca6-53b8-4096-916f-32c2c71d14bf,Branching,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
de5d6946-6d36-4b06-93fe-103a6107ba12,Halimeda copiosa,cbff6080-6387-44e5-b7ad-35f35f3db3a7,Columnar,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
de5d6946-6d36-4b06-93fe-103a6107ba12,Halimeda copiosa,1dd23b35-32d7-489f-bee1-3985e17c113f,Corymbose,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
de5d6946-6d36-4b06-93fe-103a6107ba12,Halimeda copiosa,eb67cf91-533d-465c-bace-c7c6d3901516,Digitate,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
de5d6946-6d36-4b06-93fe-103a6107ba12,Halimeda copiosa,b406252b-c160-4fd6-b7f9-f61d5e2779a5,Encrusting,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
de5d6946-6d36-4b06-93fe-103a6107ba12,Halimeda copiosa,e149db12-9398-4a10-8642-5db70d1a8505,Foliose,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
de5d6946-6d36-4b06-93fe-103a6107ba12,Halimeda copiosa,888609b5-b58a-4d57-addc-a6935bba284b,Massive,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
de5d6946-6d36-4b06-93fe-103a6107ba12,Halimeda copiosa,7a3be72b-a96e-4434-9c42-a817fe3fc765,Mushroom coral,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
de5d6946-6d36-4b06-93fe-103a6107ba12,Halimeda copiosa,6b2aabb4-d16f-445e-933f-16341030fdba,Plates or tables,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
de5d6946-6d36-4b06-93fe-103a6107ba12,Halimeda copiosa,66f2cd86-a949-414e-96ac-5ea1fb702c5c,Submassive,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
b4382596-8bea-41ef-8c09-2b5873581e5a,Halimeda discoidea,,,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
b4382596-8bea-41ef-8c09-2b5873581e5a,Halimeda discoidea,7e71833a-fc29-4176-91cb-1df6723089ed,Arborescent,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
b4382596-8bea-41ef-8c09-2b5873581e5a,Halimeda discoidea,cf2deca6-53b8-4096-916f-32c2c71d14bf,Branching,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
b4382596-8bea-41ef-8c09-2b5873581e5a,Halimeda discoidea,cbff6080-6387-44e5-b7ad-35f35f3db3a7,Columnar,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
b4382596-8bea-41ef-8c09-2b5873581e5a,Halimeda discoidea,1dd23b35-32d7-489f-bee1-3985e17c113f,Corymbose,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
b4382596-8bea-41ef-8c09-2b5873581e5a,Halimeda discoidea,eb67cf91-533d-465c-bace-c7c6d3901516,Digitate,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
b4382596-8bea-41ef-8c09-2b5873581e5a,Halimeda discoidea,b406252b-c160-4fd6-b7f9-f61d5e2779a5,Encrusting,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
b4382596-8bea-41ef-8c09-2b5873581e5a,Halimeda discoidea,e149db12-9398-4a10-8642-5db70d1a8505,Foliose,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
b4382596-8bea-41ef-8c09-2b5873581e5a,Halimeda discoidea,888609b5-b58a-4d57-addc-a6935bba284b,Massive,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
b4382596-8bea-41ef-8c09-2b5873581e5a,Halimeda discoidea,7a3be72b-a96e-4434-9c42-a817fe3fc765,Mushroom coral,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
b4382596-8bea-41ef-8c09-2b5873581e5a,Halimeda discoidea,6b2aabb4-d16f-445e-933f-16341030fdba,Plates or tables,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
b4382596-8bea-41ef-8c09-2b5873581e5a,Halimeda discoidea,66f2cd86-a949-414e-96ac-5ea1fb702c5c,Submassive,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
fc8340bd-b1aa-4867-bd04-bc33d801497f,Halimeda opuntia,,,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
fc8340bd-b1aa-4867-bd04-bc33d801497f,Halimeda opuntia,7e71833a-fc29-4176-91cb-1df6723089ed,Arborescent,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
fc8340bd-b1aa-4867-bd04-bc33d801497f,Halimeda opuntia,cf2deca6-53b8-4096-916f-32c2c71d14bf,Branching,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
fc8340bd-b1aa-4867-bd04-bc33d801497f,Halimeda opuntia,cbff6080-6387-44e5-b7ad-35f35f3db3a7,Columnar,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
fc8340bd-b1aa-4867-bd04-bc33d801497f,Halimeda opuntia,1dd23b35-32d7-489f-bee1-3985e17c113f,Corymbose,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
fc8340bd-b1aa-4867-bd04-bc33d801497f,Halimeda opuntia,eb67cf91-533d-465c-bace-c7c6d3901516,Digitate,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
fc8340bd-b1aa-4867-bd04-bc33d801497f,Halimeda opuntia,b406252b-c160-4fd6-b7f9-f61d5e2779a5,Encrusting,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
fc8340bd-b1aa-4867-bd04-bc33d801497f,Halimeda opuntia,e149db12-9398-4a10-8642-5db70d1a8505,Foliose,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
fc8340bd-b1aa-4867-bd04-bc33d801497f,Halimeda opuntia,888609b5-b58a-4d57-addc-a6935bba284b,Massive,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
fc8340bd-b1aa-4867-bd04-bc33d801497f,Halimeda opuntia,7a3be72b-a96e-4434-9c42-a817fe3fc765,Mushroom coral,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
fc8340bd-b1aa-4867-bd04-bc33d801497f,Halimeda opuntia,6b2aabb4-d16f-445e-933f-16341030fdba,Plates or tables,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
fc8340bd-b1aa-4867-bd04-bc33d801497f,Halimeda opuntia,66f2cd86-a949-414e-96ac-5ea1fb702c5c,Submassive,09226989-50e7-4c40-bd36-5bcef32ee7a1,Macroalgae,,
73e1a0fe-852b-4e50-85c9-ea44e166a033,Halodule,,,5f1f7956-bc21-4bfd-a409-9740e614b2ac,Seagrass,,
73e1a0fe-852b-4e50-85c9-ea44e166a033,Halodule,7e71833a-fc29-4176-91cb-1df6723089ed,Arborescent,5f1f7956-bc21-4bfd-a409-9740e614b2ac,Seagrass,,
73e1a0fe-852b-4e50-85c9-ea44e166a033,Halodule,cf2deca6-53b8-4096-916f-32c2c71d14bf,Branching,5f1f7956-bc21-4bfd-a409-9740e614b2ac,Seagrass,,
73e1a0fe-852b-4e50-85c9-ea44e166a033,Halodule,cbff6080-6387-44e5-b7ad-35f35f3db3a7,Columnar,5f1f7956-bc21-4bfd-a409-9740e614b2ac,Seagrass,,
73e1a0fe-852b-4e50-85c9-ea44e166a033,Halodule,1dd23b35-32d7-489f-bee1-3985e17c113f,Corymbose,5f1f7956-bc21-4bfd-a409-9740e614b2ac,Seagrass,,
73e1a0fe-852b-4e50-85c9-ea44e166a033,Halodule,eb67cf91-533d-465c-bace-c7c6d3901516,Digitate,5f1f7956-bc21-4bfd-a409-9740e614b2ac,Seagrass,,
73e1a0fe-852b-4e50-85c9-ea44e166a033,Halodule,b406252b-c160-4fd6-b7f9-f61d5e2779a5,Encrusting,5f1f7956-bc21-4bfd-a409-9740e614b2ac,Seagrass,,
73e1a0fe-852b-4e50-85c9-ea44e166a033,Halodule,e149db12-9398-4a10-8642-5db70d1a8505,Foliose,5f1f7956-bc21-4bfd-a409-9740e614b2ac,Seagrass,,
73e1a0fe-852b-4e50-85c9-ea44e166a033,Halodule,888609b5-b58a-4d57-addc-a6935bba284b,Massive,5f1f7956-bc21-4bfd-a409-9740e614b2ac,Seagrass,,
73e1a0fe-852b-4e50-85c9-ea44e166a033,Halodule,7a3be72b-a96e-4434-9c42-a817fe3fc765,Mushroom coral,5f1f7956-bc21-4bfd-a409-9740e614b2ac,Seagrass,,
73e1a0fe-852b-4e50-85c9-ea44e166a033,Halodule,6b2aabb4-d16f-445e-933f-16341030fdba,Plates or tables,5f1f7956-bc21-4bfd-a409-9740e614b2ac,Seagrass,,
